order_id,customer_id,order_date,product,quantity,price,total_amount,status
O02623,C0298,2023-02-19,Headphones,3,150000.0,450000.0,Returned
O02624,C1221,2023-10-22,Tablet,3,,300000.0,Pending
O02625,C1009,2023/07/10,Tablet,1,,300000.0,complete
O02626,C1179,01-01-2023,Headphones,1,120000.0,120000.0,Pending
O02627,C0313,2023/09/24,Headphones,1,20000.0,20000.0,Completed
O02628,C0099,18-07-2023,Headphones,-1,150000.0,-150000.0,complete
O02629,C0926,20-05-2023,Headphones,1,500000.0,500000.0,Returned
O02630,C0651,15-03-2023,Headphones,1,150000.0,150000.0,Returned
O02631,C1147,05-02-2023,Laptop,2,120000.0,240000.0,complete
O02632,C0041,20-09-2023,Phone,-1,20000.0,-20000.0,complete
O02633,C0814,01-06-2023,Tablet,-1,20000.0,-20000.0,complete
O02634,C0661,2023/01/05,Tablet,2,150000.0,300000.0,complete
O02635,C0513,2023-03-31,Tablet,1,500000.0,500000.0,Pending
O02636,C0163,2023/08/21,Phone,3,500000.0,1500000.0,Pending
O02637,C0700,07-05-2023,Laptop,3,,300000.0,Pending
O02638,C0939,2023/05/25,Laptop,-1,150000.0,-150000.0,Returned
O02639,C1153,2023-07-13,Phone,3,150000.0,450000.0,Pending
O02640,C0926,2023-02-01,Phone,2,150000.0,300000.0,Pending
O02641,C1228,30-05-2023,Phone,2,500000.0,1000000.0,Pending
O02642,C1101,2023/03/13,Headphones,2,500000.0,1000000.0,Pending
O02643,C0041,2023/03/13,Headphones,-1,150000.0,-150000.0,Completed
O02644,C0906,2023-03-22,Headphones,3,150000.0,450000.0,complete
O02645,C0268,14-01-2023,Laptop,-1,20000.0,-20000.0,complete
O02646,C0244,2023/07/03,Phone,2,20000.0,40000.0,Returned
O02647,C1237,18-04-2023,Laptop,-1,150000.0,-150000.0,complete
O02648,C0726,2023-01-17,Laptop,2,,,Completed
O02649,C0618,30-09-2023,Laptop,2,150000.0,300000.0,Completed
O02650,C0856,2023/02/18,Laptop,1,,,complete
O02651,C0433,2023/07/11,Phone,-1,,300000.0,Completed
O02652,C1236,2023-02-01,Laptop,1,150000.0,150000.0,Pending
O02653,C0881,20-02-2023,Phone,2,120000.0,240000.0,Returned
O02654,C0575,25-12-2023,Laptop,3,120000.0,360000.0,Pending
O02655,C0005,2023/08/19,Phone,2,500000.0,1000000.0,Pending
O02656,C0704,2023-04-22,Phone,1,20000.0,20000.0,Returned
O02657,C0953,2023-10-01,Tablet,3,20000.0,60000.0,Pending
O02658,C0903,2023-05-28,Headphones,1,500000.0,500000.0,Pending
O02659,C0722,2023/04/11,Laptop,1,20000.0,20000.0,Returned
O02660,C0876,2023/08/04,Headphones,3,500000.0,1500000.0,Pending
O02661,C0362,04-12-2023,Headphones,1,150000.0,150000.0,Completed
O02662,C1178,2023/03/23,Laptop,3,20000.0,60000.0,Completed
O02663,C0833,2023-12-06,Laptop,2,150000.0,300000.0,complete
O02664,C0141,2023-12-12,Headphones,-1,,300000.0,Completed
O02665,C0791,19-11-2023,Headphones,2,120000.0,240000.0,complete
O02666,C0277,2023-03-19,Headphones,1,,300000.0,complete
O02667,C0146,12-03-2023,Tablet,3,20000.0,60000.0,complete
O02668,C1019,2023-02-12,Tablet,2,,300000.0,complete
O02669,C0044,2023-01-21,Phone,-1,120000.0,-120000.0,complete
O02670,C1166,2023/10/03,Phone,2,500000.0,1000000.0,complete
O02671,C0293,13-05-2023,Tablet,-1,20000.0,-20000.0,complete
O02672,C0259,2023/09/03,Tablet,1,20000.0,20000.0,complete
O02673,C1017,31-07-2023,Laptop,3,150000.0,450000.0,complete
O02674,C0084,2023-02-18,Tablet,1,20000.0,20000.0,Pending
O02675,C0335,25-12-2023,Headphones,3,150000.0,450000.0,Returned
O02676,C0911,23-04-2023,Laptop,2,20000.0,40000.0,complete
O02677,C0572,11-06-2023,Phone,2,20000.0,40000.0,Pending
O02678,C0803,10-06-2023,Headphones,-1,120000.0,-120000.0,Returned
O02679,C1047,2023/05/31,Headphones,2,150000.0,300000.0,Pending
O02680,C1183,2023/05/28,Tablet,1,500000.0,500000.0,Pending
O02681,C0833,2023-11-17,Tablet,1,20000.0,20000.0,complete
O02682,C1162,03-08-2023,Headphones,3,500000.0,1500000.0,complete
O02683,C0111,2023-08-04,Headphones,-1,20000.0,-20000.0,complete
O02684,C1223,2023/04/29,Tablet,1,,300000.0,complete
O02685,C0527,17-12-2023,Phone,1,150000.0,150000.0,Completed
O02686,C0616,2023/08/12,Tablet,1,150000.0,150000.0,complete
O02687,C0401,30-05-2023,Headphones,1,120000.0,120000.0,Pending
O02688,C1009,18-10-2023,Phone,3,500000.0,1500000.0,Pending
O02689,C0106,2023-08-23,Phone,2,,,Completed
O02690,C0599,2023/08/20,Phone,2,150000.0,300000.0,Returned
O02691,C0319,2023-12-22,Tablet,3,500000.0,1500000.0,Returned
O02692,C0999,2023/07/24,Headphones,1,20000.0,20000.0,complete
O02693,C0833,2023-11-19,Phone,-1,150000.0,-150000.0,Completed
O02694,C0231,2023-02-04,Phone,1,500000.0,500000.0,Pending
O02695,C1030,2023-05-18,Headphones,3,,,complete
O02696,C0435,05-08-2023,Headphones,1,,,Returned
O02697,C1021,2023-11-23,Phone,-1,500000.0,-500000.0,Pending
O02698,C0518,07-11-2023,Headphones,2,500000.0,1000000.0,Pending
O02699,C0858,2023/05/24,Laptop,1,150000.0,150000.0,complete
O02700,C0535,15-11-2023,Laptop,2,120000.0,240000.0,Completed
O02701,C0001,2023-02-09,Tablet,3,20000.0,60000.0,Completed
O02702,C0973,2023/06/26,Laptop,1,150000.0,150000.0,Completed
O02703,C0585,2023/05/11,Laptop,1,120000.0,120000.0,Completed
O02704,C0556,2023-05-04,Tablet,-1,20000.0,-20000.0,Pending
O02705,C0155,2023-12-18,Tablet,2,,,Pending
O02706,C1054,2023-11-27,Headphones,3,20000.0,60000.0,Pending
O02707,C0721,2023-09-16,Phone,1,,,Completed
O02708,C0825,22-09-2023,Headphones,3,20000.0,60000.0,Completed
O02709,C0997,2023/08/19,Tablet,1,500000.0,500000.0,Completed
O02710,C0316,2023/08/25,Laptop,-1,,,Returned
O02711,C0210,2023-08-12,Laptop,3,,300000.0,Returned
O02712,C1059,2023-08-05,Laptop,-1,20000.0,-20000.0,Returned
O02713,C0729,2023/10/24,Phone,2,150000.0,300000.0,Returned
O02714,C0134,2023-09-01,Tablet,1,120000.0,120000.0,complete
O02715,C0767,08-04-2023,Tablet,1,,300000.0,Returned
O02716,C0670,2023/08/14,Phone,3,150000.0,450000.0,Pending
O02717,C0490,2023/05/07,Phone,3,150000.0,450000.0,Returned
O02718,C0819,2023-12-04,Laptop,-1,20000.0,-20000.0,Pending
O02719,C1145,2023-01-23,Tablet,3,20000.0,60000.0,Returned
O02720,C1122,2023/09/06,Phone,1,150000.0,150000.0,Completed
O02721,C0310,21-09-2023,Phone,2,20000.0,40000.0,complete
O02722,C0980,16-07-2023,Phone,3,120000.0,360000.0,Completed
O02723,C0759,2023-12-30,Phone,3,150000.0,450000.0,Pending
O02724,C0614,2023-08-07,Phone,1,,300000.0,complete
O02725,C0015,2023/10/02,Headphones,2,500000.0,1000000.0,Returned
O02726,C0458,2023/10/12,Phone,-1,20000.0,-20000.0,Returned
O02727,C0933,2023-03-01,Tablet,2,120000.0,240000.0,complete
O02728,C0984,2023/12/01,Headphones,2,500000.0,1000000.0,Completed
O02729,C0017,2023-08-15,Phone,1,500000.0,500000.0,complete
O02730,C0570,2023-03-14,Tablet,3,20000.0,60000.0,complete
O02731,C0106,2023/06/28,Headphones,-1,20000.0,-20000.0,Completed
O02732,C0874,2023/03/03,Headphones,1,20000.0,20000.0,Pending
O02733,C1249,11-08-2023,Headphones,-1,20000.0,-20000.0,Returned
O02734,C0606,2023/01/21,Headphones,2,150000.0,300000.0,Pending
O02735,C0544,2023-01-09,Tablet,2,150000.0,300000.0,Pending
O02736,C0283,12-12-2023,Tablet,2,20000.0,40000.0,complete
O02737,C0373,2023-03-07,Laptop,3,150000.0,450000.0,Completed
O02738,C0939,11-01-2023,Tablet,-1,150000.0,-150000.0,Returned
O02739,C0102,28-02-2023,Headphones,1,500000.0,500000.0,Pending
O02740,C0076,2023-12-26,Laptop,1,20000.0,20000.0,complete
O02741,C0858,2023-01-05,Laptop,2,20000.0,40000.0,Pending
O02742,C1147,2023/10/20,Phone,3,20000.0,60000.0,Pending
O02743,C1224,2023/08/22,Phone,2,120000.0,240000.0,Pending
O02744,C1039,2023/09/14,Phone,3,20000.0,60000.0,Completed
O02745,C1229,2023-04-06,Tablet,-1,20000.0,-20000.0,Completed
O02746,C0516,2023-07-16,Headphones,-1,120000.0,-120000.0,complete
O02747,C0319,2023-01-12,Laptop,-1,150000.0,-150000.0,Returned
O02748,C0866,2023-07-06,Phone,3,20000.0,60000.0,Pending
O02749,C0540,2023-10-31,Headphones,2,120000.0,240000.0,Completed
O02750,C0080,2023/01/18,Phone,1,,300000.0,Completed
O02751,C0176,2023/06/05,Headphones,1,120000.0,120000.0,Completed
O02752,C1206,2023/01/13,Tablet,3,150000.0,450000.0,complete
O02753,C1014,28-02-2023,Phone,1,150000.0,150000.0,complete
O02754,C0655,2023/08/04,Phone,-1,,,Completed
O02755,C0183,2023-01-30,Laptop,1,,,Completed
O02756,C1132,2023/08/16,Laptop,1,120000.0,120000.0,Completed
O02757,C0355,2023/09/27,Phone,3,120000.0,360000.0,Completed
O02758,C0686,2023/10/06,Phone,1,,,Completed
O02759,C0537,2023-12-28,Headphones,-1,20000.0,-20000.0,Completed
O02760,C0496,02-08-2023,Phone,1,,,complete
O02761,C0280,2023/12/12,Headphones,1,120000.0,120000.0,Pending
O02762,C0939,24-12-2023,Headphones,1,120000.0,120000.0,complete
O02763,C0150,2023-02-15,Tablet,2,150000.0,300000.0,Completed
O02764,C0886,2023-09-12,Headphones,3,150000.0,450000.0,Completed
O02765,C1142,2023-10-27,Tablet,2,20000.0,40000.0,complete
O02766,C0971,2023/07/28,Tablet,1,500000.0,500000.0,Returned
O02767,C0994,07-08-2023,Laptop,-1,20000.0,-20000.0,Returned
O02768,C0256,2023/12/03,Phone,-1,150000.0,-150000.0,Returned
O02769,C1115,2023/09/27,Tablet,1,500000.0,500000.0,Returned
O02770,C0330,24-08-2023,Phone,2,150000.0,300000.0,Returned
O02771,C0885,11-08-2023,Laptop,2,20000.0,40000.0,Returned
O02772,C0175,22-07-2023,Phone,2,,,Returned
O02773,C0596,2023/10/25,Phone,3,,,complete
O02774,C0662,2023/06/24,Headphones,-1,20000.0,-20000.0,complete
O02775,C0888,2023/06/15,Headphones,-1,120000.0,-120000.0,Completed
O02776,C1124,2023/04/07,Tablet,1,120000.0,120000.0,Completed
O02777,C0148,30-12-2023,Laptop,-1,500000.0,-500000.0,Returned
O02778,C0675,2023/09/05,Phone,1,150000.0,150000.0,Pending
O02779,C0811,2023-06-29,Headphones,1,500000.0,500000.0,Pending
O02780,C1076,2023-08-08,Laptop,3,500000.0,1500000.0,Completed
O02781,C1235,05-04-2023,Tablet,2,,300000.0,Returned
O02782,C0715,24-11-2023,Laptop,2,500000.0,1000000.0,complete
O02783,C1207,2023-04-11,Laptop,1,150000.0,150000.0,Pending
O02784,C0027,2023/02/02,Headphones,1,20000.0,20000.0,Pending
O02785,C0350,2023-10-20,Headphones,3,150000.0,450000.0,complete
O02786,C0331,2023-04-27,Headphones,2,500000.0,1000000.0,Completed
O02787,C0787,2023-03-28,Laptop,-1,150000.0,-150000.0,Completed
O02788,C0278,2023-05-14,Headphones,-1,150000.0,-150000.0,Pending
O02789,C1175,20-08-2023,Phone,-1,120000.0,-120000.0,Completed
O02790,C0668,2023/09/11,Laptop,3,120000.0,360000.0,Returned
O02791,C1223,08-07-2023,Headphones,3,500000.0,1500000.0,Returned
O02792,C1111,2023-09-10,Tablet,3,120000.0,360000.0,Pending
O02793,C0448,11-05-2023,Laptop,3,20000.0,60000.0,Returned
O02794,C1124,2023/10/02,Headphones,3,,,Pending
O02795,C1037,12-04-2023,Phone,3,,300000.0,complete
O02796,C0852,2023-09-11,Headphones,-1,120000.0,-120000.0,Pending
O02797,C0492,2023-03-20,Headphones,-1,120000.0,-120000.0,Returned
O02798,C0009,2023/09/18,Tablet,2,150000.0,300000.0,Returned
O02799,C1249,2023-10-15,Tablet,3,150000.0,450000.0,Returned
O02800,C1222,20-12-2023,Laptop,3,500000.0,1500000.0,Pending
O02801,C0653,31-01-2023,Laptop,2,,300000.0,Returned
O02802,C0949,2023/03/26,Laptop,1,20000.0,20000.0,complete
O02803,C0574,2023/03/30,Phone,1,20000.0,20000.0,Returned
O02804,C0465,2023-09-08,Tablet,3,120000.0,360000.0,Completed
O02805,C0494,2023-10-15,Laptop,-1,150000.0,-150000.0,Pending
O02806,C1145,2023-06-29,Tablet,1,150000.0,150000.0,Completed
O02807,C0614,2023-06-25,Phone,1,120000.0,120000.0,complete
O02808,C0703,2023-04-27,Phone,-1,,300000.0,complete
O02809,C0458,2023/09/09,Tablet,2,500000.0,1000000.0,Completed
O02810,C0228,2023-03-14,Tablet,1,120000.0,120000.0,complete
O02811,C0821,2023-07-03,Headphones,3,150000.0,450000.0,Returned
O02812,C0778,2023/04/04,Tablet,1,500000.0,500000.0,Pending
O02813,C1015,2023/04/25,Phone,3,120000.0,360000.0,Pending
O02814,C0700,11-02-2023,Headphones,1,,,complete
O02815,C0663,2023-02-18,Headphones,3,120000.0,360000.0,Pending
O02816,C0640,2023-12-17,Headphones,1,20000.0,20000.0,complete
O02817,C0970,2023/04/06,Laptop,-1,20000.0,-20000.0,complete
O02818,C0506,15-08-2023,Headphones,1,150000.0,150000.0,Completed
O02819,C0650,01-09-2023,Headphones,2,20000.0,40000.0,Pending
O02820,C0207,30-03-2023,Laptop,3,,,Returned
O02821,C0803,2023-03-23,Laptop,-1,,,Completed
O02822,C1235,2023-08-09,Laptop,2,,300000.0,Completed
O02823,C0892,2023-09-10,Tablet,3,500000.0,1500000.0,Pending
O02824,C1208,2023-10-04,Phone,-1,20000.0,-20000.0,complete
O02825,C0204,2023-03-30,Tablet,2,,,Pending
O02826,C1028,2023-06-26,Tablet,2,500000.0,1000000.0,complete
O02827,C0756,2023-11-08,Headphones,3,120000.0,360000.0,Completed
O02828,C0296,2023-10-11,Phone,1,150000.0,150000.0,Pending
O02829,C0271,30-08-2023,Tablet,-1,20000.0,-20000.0,Returned
O02830,C0378,2023/11/07,Laptop,1,120000.0,120000.0,Pending
O02831,C1209,2023/01/13,Tablet,3,150000.0,450000.0,Completed
O02832,C1067,2023-12-29,Tablet,2,20000.0,40000.0,Pending
O02833,C0460,2023-02-13,Phone,-1,20000.0,-20000.0,Completed
O02834,C0219,2023-06-14,Headphones,2,,,Returned
O02835,C1238,06-03-2023,Tablet,1,20000.0,20000.0,complete
O02836,C0331,2023-09-18,Headphones,2,,,Completed
O02837,C1031,2023-09-08,Phone,2,500000.0,1000000.0,complete
O02838,C0813,2023-10-18,Tablet,-1,150000.0,-150000.0,Returned
O02839,C0891,2023-09-05,Laptop,3,150000.0,450000.0,Returned
O02840,C0998,01-01-2023,Tablet,3,,,Pending
O02841,C0402,29-01-2023,Tablet,3,500000.0,1500000.0,Completed
O02842,C0363,2023-01-04,Headphones,2,,300000.0,Completed
O02843,C0436,2023/06/08,Tablet,1,150000.0,150000.0,Pending
O02844,C1030,24-07-2023,Headphones,1,150000.0,150000.0,Completed
O02845,C0557,2023/01/05,Phone,3,20000.0,60000.0,Returned
O02846,C0712,2023/06/02,Laptop,2,150000.0,300000.0,Returned
O02847,C1109,2023-09-16,Laptop,1,150000.0,150000.0,complete
O02848,C0914,2023-03-30,Laptop,3,500000.0,1500000.0,complete
O02849,C0500,24-05-2023,Laptop,1,,300000.0,complete
O02850,C0304,2023-01-02,Phone,2,120000.0,240000.0,complete
O02851,C0355,2023/01/17,Phone,1,20000.0,20000.0,Completed
O02852,C0841,24-04-2023,Laptop,2,,,Returned
O02853,C0502,2023/07/14,Laptop,-1,,300000.0,Returned
O02854,C0877,2023-09-04,Laptop,1,500000.0,500000.0,Pending
O02855,C0265,11-02-2023,Laptop,1,20000.0,20000.0,Completed
O02856,C0935,28-02-2023,Phone,3,,300000.0,Completed
O02857,C1091,07-11-2023,Laptop,2,150000.0,300000.0,Returned
O02858,C0013,28-09-2023,Laptop,1,,,Pending
O02859,C0622,05-07-2023,Tablet,-1,,300000.0,complete
O02860,C0809,26-06-2023,Headphones,1,,,Returned
O02861,C0876,2023-09-13,Phone,-1,20000.0,-20000.0,Completed
O02862,C1026,14-09-2023,Phone,-1,150000.0,-150000.0,Pending
O02863,C0820,2023-02-24,Headphones,-1,20000.0,-20000.0,complete
O02864,C0051,10-07-2023,Headphones,2,20000.0,40000.0,Completed
O02865,C0400,2023/10/06,Headphones,3,500000.0,1500000.0,complete
O02866,C0286,2023/04/22,Tablet,-1,500000.0,-500000.0,Pending
O02867,C0608,20-07-2023,Phone,-1,20000.0,-20000.0,complete
O02868,C0447,01-01-2023,Laptop,1,20000.0,20000.0,Returned
O02869,C0198,17-12-2023,Phone,1,120000.0,120000.0,complete
O02870,C0605,2023-09-19,Laptop,-1,,300000.0,complete
O02871,C0851,15-05-2023,Laptop,3,20000.0,60000.0,Pending
O02872,C0772,2023/10/03,Headphones,-1,500000.0,-500000.0,complete
O02873,C0772,2023/10/10,Phone,1,500000.0,500000.0,Pending
O02874,C1108,23-04-2023,Phone,-1,150000.0,-150000.0,Completed
O02875,C0705,2023-10-23,Phone,1,150000.0,150000.0,Returned
O02876,C0118,16-07-2023,Phone,3,500000.0,1500000.0,Completed
O02877,C0541,26-01-2023,Phone,1,500000.0,500000.0,Returned
O02878,C0348,2023/03/07,Phone,3,20000.0,60000.0,Completed
O02879,C1062,2023-04-09,Laptop,1,20000.0,20000.0,Returned
O02880,C0109,03-09-2023,Headphones,3,,300000.0,Pending
O02881,C1191,11-11-2023,Laptop,3,150000.0,450000.0,complete
O02882,C0218,2023-09-09,Laptop,3,,300000.0,Pending
O02883,C0855,2023/07/02,Laptop,1,500000.0,500000.0,Returned
O02884,C0157,2023-09-10,Tablet,-1,150000.0,-150000.0,Completed
O02885,C0835,2023-04-13,Phone,-1,120000.0,-120000.0,Pending
O02886,C0918,2023/04/02,Headphones,1,20000.0,20000.0,Pending
O02887,C1246,2023-07-30,Headphones,1,500000.0,500000.0,complete
O02888,C1076,2023/12/20,Laptop,-1,,,Completed
O02889,C0233,2023/04/17,Laptop,-1,500000.0,-500000.0,Returned
O02890,C1011,2023-06-28,Phone,1,20000.0,20000.0,complete
O02891,C0398,2023-08-04,Phone,1,20000.0,20000.0,Pending
O02892,C0548,2023-10-24,Laptop,3,,,complete
O02893,C0975,2023-12-11,Tablet,3,120000.0,360000.0,Pending
O02894,C1031,26-04-2023,Headphones,2,,,complete
O02895,C0986,2023/05/23,Phone,2,150000.0,300000.0,Pending
O02896,C0700,24-02-2023,Tablet,1,,,Pending
O02897,C1142,2023/02/04,Tablet,-1,20000.0,-20000.0,complete
O02898,C0217,2023-12-27,Phone,-1,500000.0,-500000.0,Completed
O02899,C1110,2023-07-22,Tablet,3,120000.0,360000.0,Completed
O02900,C0425,12-10-2023,Tablet,2,500000.0,1000000.0,Pending
O02901,C0797,2023-04-22,Phone,1,20000.0,20000.0,Returned
O02902,C1067,2023/12/05,Tablet,1,,300000.0,Pending
O02903,C0742,2023/10/24,Headphones,2,120000.0,240000.0,Completed
O02904,C1151,2023/11/09,Phone,1,20000.0,20000.0,Returned
O02905,C0385,2023/06/18,Laptop,-1,20000.0,-20000.0,Completed
O02906,C0136,2023-04-16,Headphones,2,20000.0,40000.0,Returned
O02907,C0058,2023/09/02,Phone,1,20000.0,20000.0,complete
O02908,C0601,2023/01/06,Phone,3,150000.0,450000.0,complete
O02909,C0349,2023-05-19,Phone,1,20000.0,20000.0,complete
O02910,C0378,01-05-2023,Tablet,3,500000.0,1500000.0,Completed
O02911,C1114,2023/02/21,Tablet,3,120000.0,360000.0,complete
O02912,C0607,11-10-2023,Phone,1,150000.0,150000.0,Pending
O02913,C0501,2023-07-08,Tablet,-1,20000.0,-20000.0,Pending
O02914,C0186,2023/03/02,Headphones,1,120000.0,120000.0,Returned
O02915,C0561,2023/01/05,Tablet,1,120000.0,120000.0,Returned
O02916,C0719,2023/04/09,Laptop,2,20000.0,40000.0,Completed
O02917,C0655,2023/06/09,Phone,3,120000.0,360000.0,Completed
O02918,C0114,2023-09-18,Headphones,1,500000.0,500000.0,Completed
O02919,C0408,12-06-2023,Tablet,3,150000.0,450000.0,complete
O02920,C0072,2023-11-21,Phone,-1,20000.0,-20000.0,Returned
O02921,C0886,2023/10/26,Headphones,2,150000.0,300000.0,Pending
O02922,C0478,2023/04/29,Headphones,1,,300000.0,Completed
O02923,C0133,2023/11/17,Phone,1,,,Pending
O02924,C0259,2023/05/24,Phone,3,500000.0,1500000.0,Returned
O02925,C0869,2023-12-11,Phone,3,20000.0,60000.0,complete
O02926,C0412,2023/06/03,Phone,2,120000.0,240000.0,complete
O02927,C0967,2023-07-09,Headphones,-1,,300000.0,Completed
O02928,C1039,11-08-2023,Tablet,2,120000.0,240000.0,complete
O02929,C1151,01-04-2023,Phone,3,120000.0,360000.0,Completed
O02930,C0921,2023-05-18,Tablet,1,,300000.0,complete
O02931,C1145,2023/11/21,Tablet,3,20000.0,60000.0,Completed
O02932,C0509,19-10-2023,Headphones,3,120000.0,360000.0,complete
O02933,C0660,2023-11-04,Headphones,-1,120000.0,-120000.0,Completed
O02934,C0529,2023-08-23,Phone,1,500000.0,500000.0,Pending
O02935,C0561,2023/03/11,Headphones,2,120000.0,240000.0,Pending
O02936,C1250,27-11-2023,Headphones,-1,20000.0,-20000.0,Returned
O02937,C1206,2023/10/03,Tablet,-1,500000.0,-500000.0,Returned
O02938,C0218,2023/08/23,Laptop,-1,,,Completed
O02939,C0534,15-11-2023,Laptop,1,500000.0,500000.0,complete
O02940,C1072,2023/05/14,Headphones,1,120000.0,120000.0,Returned
O02941,C0983,03-07-2023,Headphones,3,500000.0,1500000.0,Pending
O02942,C0156,2023/10/05,Headphones,1,500000.0,500000.0,Returned
O02943,C1006,06-12-2023,Tablet,2,150000.0,300000.0,Pending
O02944,C0424,2023/07/08,Headphones,3,500000.0,1500000.0,Pending
O02945,C0663,2023/01/09,Tablet,-1,20000.0,-20000.0,complete
O02946,C0992,25-06-2023,Laptop,2,120000.0,240000.0,complete
O02947,C1148,2023-08-11,Headphones,2,120000.0,240000.0,Returned
O02948,C0254,2023-06-03,Phone,3,500000.0,1500000.0,complete
O02949,C1103,2023/06/15,Headphones,-1,150000.0,-150000.0,Returned
O02950,C0616,2023-09-21,Headphones,2,,300000.0,complete
O02951,C0833,2023-10-14,Headphones,2,120000.0,240000.0,Pending
O02952,C0452,2023/01/10,Laptop,1,500000.0,500000.0,complete
O02953,C0899,2023/10/09,Headphones,3,500000.0,1500000.0,complete
O02954,C0003,2023/05/31,Tablet,2,20000.0,40000.0,Returned
O02955,C0717,26-09-2023,Headphones,1,150000.0,150000.0,Returned
O02956,C0670,2023-08-01,Laptop,2,20000.0,40000.0,complete
O02957,C0519,2023/06/05,Tablet,2,,300000.0,Returned
O02958,C1041,03-11-2023,Phone,2,500000.0,1000000.0,Completed
O02959,C0308,2023-04-11,Tablet,-1,20000.0,-20000.0,Completed
O02960,C0976,25-01-2023,Phone,1,20000.0,20000.0,Pending
O02961,C0573,02-07-2023,Headphones,-1,150000.0,-150000.0,Returned
O02962,C0278,2023-07-18,Headphones,-1,,300000.0,Completed
O02963,C1043,2023/11/11,Headphones,-1,120000.0,-120000.0,Returned
O02964,C0766,10-11-2023,Tablet,2,120000.0,240000.0,Pending
O02965,C0283,28-10-2023,Phone,-1,20000.0,-20000.0,Pending
O02966,C0056,03-05-2023,Headphones,-1,20000.0,-20000.0,Returned
O02967,C0576,13-01-2023,Phone,1,20000.0,20000.0,Returned
O02968,C0956,2023-07-01,Tablet,-1,120000.0,-120000.0,complete
O02969,C0610,2023-02-15,Tablet,-1,150000.0,-150000.0,complete
O02970,C0121,2023/11/15,Laptop,1,500000.0,500000.0,Pending
O02971,C0068,29-07-2023,Headphones,3,,,complete
O02972,C0594,15-05-2023,Phone,3,20000.0,60000.0,Pending
O02973,C0503,2023-06-25,Phone,2,20000.0,40000.0,Returned
O02974,C0065,2023/11/20,Laptop,1,120000.0,120000.0,Returned
O02975,C0059,2023/10/20,Laptop,1,500000.0,500000.0,complete
O02976,C0630,2023/10/27,Tablet,-1,500000.0,-500000.0,Completed
O02977,C1228,2023/12/19,Headphones,3,500000.0,1500000.0,Completed
O02978,C1121,2023/02/22,Tablet,2,20000.0,40000.0,Pending
O02979,C0822,2023-08-07,Tablet,3,20000.0,60000.0,Returned
O02980,C0870,2023/02/17,Headphones,-1,500000.0,-500000.0,Pending
O02981,C0945,26-10-2023,Headphones,-1,,,Completed
O02982,C0763,2023-12-31,Tablet,-1,120000.0,-120000.0,Pending
O02983,C0034,2023/09/27,Laptop,3,150000.0,450000.0,complete
O02984,C0474,2023/01/02,Phone,2,20000.0,40000.0,Returned
O02985,C0585,09-01-2023,Tablet,-1,150000.0,-150000.0,Returned
O02986,C0357,2023-03-21,Tablet,1,120000.0,120000.0,Completed
O02987,C0442,2023/02/15,Headphones,-1,500000.0,-500000.0,Pending
O02988,C0992,07-06-2023,Phone,2,,,Pending
O02989,C0929,14-09-2023,Phone,3,20000.0,60000.0,Pending
O02990,C0619,2023-03-07,Phone,3,,300000.0,Pending
O02991,C0211,2023/01/09,Phone,2,,300000.0,complete
O02992,C0731,2023/02/12,Headphones,-1,120000.0,-120000.0,Returned
O02993,C0981,2023-06-04,Phone,1,150000.0,150000.0,Pending
O02994,C0156,2023/09/16,Phone,1,150000.0,150000.0,Pending
O02995,C1052,2023-07-11,Tablet,-1,120000.0,-120000.0,Completed
O02996,C0715,2023/04/18,Tablet,2,500000.0,1000000.0,Returned
O02997,C1127,05-11-2023,Tablet,1,,300000.0,Completed
O02998,C0349,11-10-2023,Tablet,3,,,Returned
O02999,C0943,2023/06/26,Phone,2,,,Completed
O03000,C1203,23-04-2023,Laptop,1,500000.0,500000.0,complete
O03001,C1091,03-02-2023,Headphones,2,120000.0,240000.0,complete
O03002,C1242,30-03-2023,Phone,1,,300000.0,Returned
O03003,C0495,2023/01/27,Laptop,2,500000.0,1000000.0,Pending
O03004,C0316,2023-08-30,Tablet,1,500000.0,500000.0,Pending
O03005,C0822,2023-02-15,Phone,1,120000.0,120000.0,Pending
O03006,C0742,2023-04-11,Laptop,3,150000.0,450000.0,Completed
O03007,C0388,31-01-2023,Tablet,1,20000.0,20000.0,Returned
O03008,C1091,2023/02/15,Laptop,1,,300000.0,Pending
O03009,C1124,2023/06/05,Tablet,3,20000.0,60000.0,Returned
O03010,C0885,2023/05/02,Tablet,3,120000.0,360000.0,Completed
O03011,C1143,2023/04/05,Laptop,2,20000.0,40000.0,Pending
O03012,C0698,2023-03-20,Headphones,3,500000.0,1500000.0,Completed
O03013,C0046,2023-08-03,Headphones,-1,,,Completed
O03014,C0120,2023/12/26,Phone,2,120000.0,240000.0,complete
O03015,C0252,2023/07/27,Phone,-1,,,complete
O03016,C0171,21-11-2023,Tablet,-1,150000.0,-150000.0,Returned
O03017,C1164,2023-07-15,Laptop,2,120000.0,240000.0,Returned
O03018,C1173,2023-12-29,Laptop,1,120000.0,120000.0,complete
O03019,C0284,2023/12/05,Tablet,-1,150000.0,-150000.0,complete
O03020,C1128,18-11-2023,Laptop,2,150000.0,300000.0,complete
O03021,C0062,2023/01/24,Headphones,3,,300000.0,Returned
O03022,C0263,2023-05-11,Headphones,1,150000.0,150000.0,Pending
O03023,C0180,01-06-2023,Phone,1,120000.0,120000.0,Completed
